order_id,store_id,metro,zone,ordered_at,order_date,hour,slot,weather,promo_type,status,cancel_reason,rider_id,promise_minutes,o2d_minutes,sla_hit,gmv,discount_amount,delivery_fee,net_gmv,cogs,lines_ordered,lines_fulfilled,had_stockout
ORD100279,DS003,Mumbai,Bandra,2025-08-01 17:04:17,2025-08-01,17,Evening,Clear,None,Delivered,,R0030,15,10.02,1,443.34,0.0,0.0,443.34,302.67,4,4,0
ORD100280,DS003,Mumbai,Bandra,2025-08-01 09:42:27,2025-08-01,9,Morning,Clear,None,Delivered,,R0027,15,9.86,1,417.1,0.0,0.0,417.1,272.73,3,3,0
ORD100281,DS003,Mumbai,Bandra,2025-08-01 12:03:14,2025-08-01,12,Lunch,Clear,None,Delivered,,R0030,15,9.59,1,297.57,0.0,0.0,297.57,203.66,2,2,0
ORD100282,DS003,Mumbai,Bandra,2025-08-01 18:49:13,2025-08-01,18,Evening,Clear,Flat10,Cancelled,Rider unavailable,,15,,0,0.0,0.0,0.0,0.0,0.0,4,0,0
ORD100283,DS003,Mumbai,Bandra,2025-08-01 10:31:02,2025-08-01,10,Morning,Clear,BOGO,Delivered,,R0029,15,10.44,1,197.28,0.0,25.0,222.28,136.73,1,1,0
ORD100284,DS003,Mumbai,Bandra,2025-08-01 21:30:34,2025-08-01,21,Late Night,Clear,Flat10,Delivered,,R0036,15,9.27,1,168.08,16.81,25.0,176.27,103.92,1,1,0
ORD100285,DS003,Mumbai,Bandra,2025-08-01 11:04:57,2025-08-01,11,Lunch,Clear,WalletCashback,Delivered,,R0028,15,5.94,1,417.05,20.85,0.0,396.2,275.35,4,4,0
ORD100286,DS003,Mumbai,Bandra,2025-08-01 18:32:46,2025-08-01,18,Evening,Clear,Flat10,Delivered,,R0036,15,11.85,1,94.55,9.45,25.0,110.09,62.53,2,2,0
ORD100287,DS003,Mumbai,Bandra,2025-08-01 18:52:59,2025-08-01,18,Evening,Clear,WalletCashback,Delivered,,R0037,15,10.65,1,165.81,8.29,25.0,182.52,114.31,2,2,0
ORD100288,DS003,Mumbai,Bandra,2025-08-01 19:18:53,2025-08-01,19,Evening,Clear,BOGO,Partial,,R0031,15,8.63,1,282.97,56.28,0.0,226.69,179.2,3,2,1
ORD100289,DS003,Mumbai,Bandra,2025-08-01 21:44:49,2025-08-01,21,Late Night,Clear,None,Delivered,,R0036,15,11.75,1,349.04,0.0,0.0,349.04,246.09,2,2,0
ORD100290,DS003,Mumbai,Bandra,2025-08-01 19:52:05,2025-08-01,19,Evening,Clear,FreeDelivery,Delivered,,R0036,15,11.05,1,878.27,25.0,0.0,853.27,619.85,4,4,0
ORD100291,DS003,Mumbai,Bandra,2025-08-01 19:36:44,2025-08-01,19,Evening,Clear,None,Delivered,,R0030,15,14.46,1,284.59,0.0,0.0,284.59,212.9,3,3,0
ORD100292,DS003,Mumbai,Bandra,2025-08-01 19:50:06,2025-08-01,19,Evening,Clear,None,Delivered,,R0034,15,11.99,1,18.52,0.0,25.0,43.52,14.64,1,1,0
ORD100293,DS004,Mumbai,Thane West,2025-08-01 15:32:04,2025-08-01,15,Evening,Clear,None,Delivered,,R0049,20,10.98,1,187.39,0.0,25.0,212.39,136.73,1,1,0
ORD100294,DS004,Mumbai,Thane West,2025-08-01 20:59:06,2025-08-01,20,Evening,Clear,None,Delivered,,R0049,20,15.74,1,77.87,0.0,25.0,102.87,44.98,1,1,0
ORD100295,DS004,Mumbai,Thane West,2025-08-01 18:44:34,2025-08-01,18,Evening,Clear,Flash20,Delivered,,R0043,20,11.1,1,183.36,36.67,25.0,171.69,121.47,2,2,0
ORD100296,DS004,Mumbai,Thane West,2025-08-01 13:12:13,2025-08-01,13,Lunch,Clear,Flash20,Cancelled,Payment failed,,20,,0,0.0,0.0,0.0,0.0,0.0,3,0,0
ORD100297,DS004,Mumbai,Thane West,2025-08-01 19:17:06,2025-08-01,19,Evening,Clear,Flash20,Delivered,,R0047,20,12.05,1,293.1,58.62,0.0,234.48,202.15,2,2,0
ORD100298,DS004,Mumbai,Thane West,2025-08-01 16:06:33,2025-08-01,16,Evening,Clear,None,Partial,,R0048,20,10.3,1,144.38,0.0,25.0,169.38,81.57,2,1,1
ORD100299,DS004,Mumbai,Thane West,2025-08-01 09:52:06,2025-08-01,9,Morning,Clear,None,Delivered,,R0051,20,9.69,1,432.58,0.0,0.0,432.58,301.64,4,4,0
ORD100300,DS004,Mumbai,Thane West,2025-08-01 15:30:27,2025-08-01,15,Evening,Clear,None,Delivered,,R0046,20,7.42,1,458.49,0.0,0.0,458.49,311.67,3,3,0
ORD100301,DS004,Mumbai,Thane West,2025-08-01 09:44:32,2025-08-01,9,Morning,Clear,FreeDelivery,Delivered,,R0042,20,10.84,1,55.89,25.0,0.0,30.89,32.79,1,1,0
ORD100302,DS004,Mumbai,Thane West,2025-08-01 13:37:40,2025-08-01,13,Lunch,Clear,None,Delivered,,R0047,20,7.91,1,489.08,0.0,0.0,489.08,325.55,3,3,0
ORD100303,DS004,Mumbai,Thane West,2025-08-01 17:33:09,2025-08-01,17,Evening,Clear,None,Delivered,,R0048,20,11.17,1,37.56,0.0,25.0,62.56,29.28,1,1,0
ORD100304,DS004,Mumbai,Thane West,2025-08-01 09:59:09,2025-08-01,9,Morning,Clear,Flash20,Delivered,,R0041,20,15.59,1,1095.91,219.18,0.0,876.73,789.01,3,3,0
ORD100305,DS004,Mumbai,Thane West,2025-08-01 12:44:13,2025-08-01,12,Lunch,Clear,None,Delivered,,R0039,20,7.26,1,436.73,0.0,0.0,436.73,312.0,2,2,0
ORD100306,DS004,Mumbai,Thane West,2025-08-01 12:50:15,2025-08-01,12,Lunch,Clear,None,Delivered,,R0051,20,9.11,1,28.0,0.0,25.0,53.0,16.89,1,1,0
ORD100307,DS004,Mumbai,Thane West,2025-08-01 20:19:18,2025-08-01,20,Evening,Clear,None,Partial,,R0041,20,6.67,1,27.1,0.0,25.0,52.1,20.59,2,1,1
ORD100308,DS004,Mumbai,Thane West,2025-08-01 17:01:39,2025-08-01,17,Evening,Clear,None,Delivered,,R0041,20,12.31,1,54.68,0.0,25.0,79.68,37.05,1,1,0
ORD100309,DS004,Mumbai,Thane West,2025-08-01 13:58:25,2025-08-01,13,Lunch,Clear,Flat10,Delivered,,R0042,20,10.49,1,147.12,14.71,25.0,157.41,113.96,1,1,0
ORD100310,DS004,Mumbai,Thane West,2025-08-01 10:58:02,2025-08-01,10,Morning,Clear,Flat10,Delivered,,R0045,20,9.33,1,262.82,26.28,0.0,236.53,171.64,2,2,0
ORD100311,DS004,Mumbai,Thane West,2025-08-01 18:10:20,2025-08-01,18,Evening,Clear,None,Delivered,,R0042,20,8.96,1,145.43,0.0,25.0,170.43,100.04,1,1,0
ORD100312,DS004,Mumbai,Thane West,2025-08-01 12:16:57,2025-08-01,12,Lunch,Clear,None,Delivered,,R0046,20,5.41,1,579.13,0.0,0.0,579.13,385.93,4,4,0
ORD100313,DS004,Mumbai,Thane West,2025-08-01 08:02:18,2025-08-01,8,Morning,Clear,BOGO,Delivered,,R0044,20,12.14,1,548.79,109.0,0.0,439.79,365.81,4,4,0
ORD100314,DS004,Mumbai,Thane West,2025-08-01 08:58:31,2025-08-01,8,Morning,Clear,Flash20,Cancelled,Customer,,20,,0,0.0,0.0,0.0,0.0,0.0,3,0,0
ORD100315,DS004,Mumbai,Thane West,2025-08-01 14:28:47,2025-08-01,14,Lunch,Clear,None,Delivered,,R0044,20,11.3,1,453.22,0.0,0.0,453.22,321.69,4,4,0
ORD100316,DS004,Mumbai,Thane West,2025-08-01 11:41:32,2025-08-01,11,Lunch,Clear,None,Delivered,,R0040,20,4.0,1,147.46,0.0,25.0,172.46,103.44,2,2,0
ORD100317,DS004,Mumbai,Thane West,2025-08-01 12:26:21,2025-08-01,12,Lunch,Clear,None,Delivered,,R0041,20,8.61,1,267.37,0.0,0.0,267.37,198.42,3,3,0
ORD100318,DS004,Mumbai,Thane West,2025-08-01 14:18:21,2025-08-01,14,Lunch,Clear,WalletCashback,Delivered,,R0049,20,6.57,1,238.01,11.9,0.0,226.11,167.83,3,3,0
ORD100319,DS004,Mumbai,Thane West,2025-08-01 12:36:35,2025-08-01,12,Lunch,Clear,None,Delivered,,R0049,20,8.63,1,91.81,0.0,25.0,116.81,62.26,1,1,0
ORD100320,DS004,Mumbai,Thane West,2025-08-01 09:59:50,2025-08-01,9,Morning,Clear,Flat10,Delivered,,R0045,20,6.25,1,701.04,70.1,0.0,630.94,474.51,4,4,0
ORD100321,DS004,Mumbai,Thane West,2025-08-01 13:50:02,2025-08-01,13,Lunch,Clear,None,Delivered,,R0051,20,7.17,1,161.52,0.0,25.0,186.52,102.99,3,3,0
ORD100322,DS004,Mumbai,Thane West,2025-08-01 17:50:15,2025-08-01,17,Evening,Clear,None,Delivered,,R0050,20,8.53,1,367.39,0.0,0.0,367.39,217.2,2,2,0
ORD100323,DS004,Mumbai,Thane West,2025-08-01 15:24:17,2025-08-01,15,Evening,Clear,Flat10,Delivered,,R0048,20,10.34,1,703.39,70.34,0.0,633.05,524.39,4,4,0
ORD100324,DS004,Mumbai,Thane West,2025-08-01 11:25:23,2025-08-01,11,Lunch,Clear,BOGO,Delivered,,R0041,20,9.18,1,242.52,42.0,0.0,200.52,147.04,3,3,0
ORD100325,DS004,Mumbai,Thane West,2025-08-01 12:52:08,2025-08-01,12,Lunch,Clear,FreeDelivery,Delivered,,R0045,20,9.48,1,36.31,25.0,0.0,11.31,26.65,1,1,0
ORD100326,DS004,Mumbai,Thane West,2025-08-01 17:09:32,2025-08-01,17,Evening,Clear,None,Delivered,,R0045,20,10.27,1,277.33,0.0,0.0,277.33,178.08,4,4,0
ORD100327,DS004,Mumbai,Thane West,2025-08-01 16:41:40,2025-08-01,16,Evening,Clear,Flash20,Delivered,,R0052,20,14.02,1,92.45,18.49,25.0,98.96,69.97,2,2,0
ORD100328,DS004,Mumbai,Thane West,2025-08-01 20:18:14,2025-08-01,20,Evening,Clear,None,Delivered,,R0040,20,9.97,1,283.57,0.0,0.0,283.57,190.94,3,3,0
ORD100329,DS004,Mumbai,Thane West,2025-08-01 16:43:05,2025-08-01,16,Evening,Clear,None,Delivered,,R0042,20,11.41,1,200.81,0.0,0.0,200.81,130.4,3,3,0
ORD100330,DS004,Mumbai,Thane West,2025-08-01 12:25:25,2025-08-01,12,Lunch,Clear,Flash20,Cancelled,Store closed,,20,,0,0.0,0.0,0.0,0.0,0.0,2,0,0
ORD100331,DS004,Mumbai,Thane West,2025-08-01 23:21:15,2025-08-01,23,Late Night,Clear,Flat10,Delivered,,R0052,20,10.28,1,253.7,25.37,0.0,228.33,161.67,2,2,0
ORD100332,DS004,Mumbai,Thane West,2025-08-01 09:46:53,2025-08-01,9,Morning,Clear,None,Cancelled,Rider unavailable,,20,,0,0.0,0.0,0.0,0.0,0.0,4,0,0
ORD100333,DS004,Mumbai,Thane West,2025-08-01 11:06:20,2025-08-01,11,Lunch,Clear,FreeDelivery,Delivered,,R0039,20,7.6,1,47.09,25.0,0.0,22.09,31.24,1,1,0
ORD100334,DS004,Mumbai,Thane West,2025-08-01 11:27:07,2025-08-01,11,Lunch,Clear,Flat10,Delivered,,R0050,20,7.72,1,175.48,17.55,25.0,182.93,129.21,1,1,0
ORD100335,DS004,Mumbai,Thane West,2025-08-01 17:02:43,2025-08-01,17,Evening,Clear,None,Delivered,,R0046,20,9.82,1,459.54,0.0,0.0,459.54,347.31,2,2,0
ORD100336,DS004,Mumbai,Thane West,2025-08-01 14:56:55,2025-08-01,14,Lunch,Clear,Flat10,Delivered,,R0048,20,4.76,1,264.36,26.44,0.0,237.92,184.2,3,3,0
ORD100337,DS004,Mumbai,Thane West,2025-08-01 11:44:20,2025-08-01,11,Lunch,Clear,None,Delivered,,R0042,20,7.81,1,318.46,0.0,0.0,318.46,180.69,2,2,0
ORD100338,DS004,Mumbai,Thane West,2025-08-01 08:50:06,2025-08-01,8,Morning,Clear,None,Partial,,R0049,20,12.15,1,78.15,0.0,25.0,103.15,52.01,2,1,1
ORD100339,DS004,Mumbai,Thane West,2025-08-01 14:10:51,2025-08-01,14,Lunch,Clear,None,Delivered,,R0044,20,8.96,1,0.0,0.0,25.0,25.0,0.0,1,0,1
ORD100340,DS004,Mumbai,Thane West,2025-08-01 18:12:39,2025-08-01,18,Evening,Clear,None,Delivered,,R0053,20,4.24,1,736.49,0.0,0.0,736.49,462.12,3,3,0
ORD100341,DS004,Mumbai,Thane West,2025-08-01 13:54:44,2025-08-01,13,Lunch,Clear,FreeDelivery,Delivered,,R0053,20,9.95,1,337.89,25.0,0.0,312.89,229.72,3,3,0
ORD100342,DS004,Mumbai,Thane West,2025-08-01 11:28:53,2025-08-01,11,Lunch,Clear,None,Delivered,,R0047,20,10.58,1,600.25,0.0,0.0,600.25,423.86,4,4,0
ORD100343,DS004,Mumbai,Thane West,2025-08-01 15:46:03,2025-08-01,15,Evening,Clear,WalletCashback,Delivered,,R0040,20,11.11,1,593.02,29.65,0.0,563.36,408.51,4,4,0
ORD100344,DS004,Mumbai,Thane West,2025-08-01 18:37:22,2025-08-01,18,Evening,Clear,BOGO,Delivered,,R0050,20,12.19,1,222.53,18.53,0.0,204.0,152.52,4,4,0
ORD100345,DS004,Mumbai,Thane West,2025-08-01 17:13:47,2025-08-01,17,Evening,Clear,None,Delivered,,R0047,20,8.45,1,127.33,0.0,25.0,152.33,99.6,2,2,0
ORD100346,DS004,Mumbai,Thane West,2025-08-01 14:54:50,2025-08-01,14,Lunch,Clear,Flash20,Cancelled,Rider unavailable,,20,,0,0.0,0.0,0.0,0.0,0.0,1,0,0
ORD100347,DS004,Mumbai,Thane West,2025-08-01 21:35:57,2025-08-01,21,Late Night,Clear,None,Delivered,,R0043,20,4.55,1,398.71,0.0,0.0,398.71,265.7,3,3,0
ORD100348,DS004,Mumbai,Thane West,2025-08-01 13:22:34,2025-08-01,13,Lunch,Clear,None,Delivered,,R0053,20,7.76,1,595.95,0.0,0.0,595.95,385.68,3,3,0
ORD100349,DS004,Mumbai,Thane West,2025-08-01 14:09:19,2025-08-01,14,Lunch,Clear,None,Delivered,,R0040,20,8.32,1,405.42,0.0,0.0,405.42,271.91,3,3,0
ORD100350,DS004,Mumbai,Thane West,2025-08-01 22:07:22,2025-08-01,22,Late Night,Clear,FreeDelivery,Partial,,R0046,20,9.89,1,459.56,25.0,0.0,434.56,299.31,3,2,1
ORD100351,DS004,Mumbai,Thane West,2025-08-01 23:53:53,2025-08-01,23,Late Night,Clear,BOGO,Delivered,,R0053,20,5.14,1,231.86,28.09,0.0,203.77,161.05,3,3,0
ORD100352,DS004,Mumbai,Thane West,2025-08-01 13:35:12,2025-08-01,13,Lunch,Clear,None,Cancelled,Rider unavailable,,20,,0,0.0,0.0,0.0,0.0,0.0,2,0,0
ORD100353,DS004,Mumbai,Thane West,2025-08-01 17:38:31,2025-08-01,17,Evening,Clear,Flat10,Partial,,R0039,20,7.54,1,278.14,27.81,0.0,250.33,166.18,3,2,1
ORD100354,DS004,Mumbai,Thane West,2025-08-01 18:16:37,2025-08-01,18,Evening,Clear,None,Delivered,,R0047,20,8.72,1,481.37,0.0,0.0,481.37,336.23,4,4,0
ORD100355,DS004,Mumbai,Thane West,2025-08-01 19:39:04,2025-08-01,19,Evening,Clear,WalletCashback,Delivered,,R0053,20,7.83,1,308.69,15.43,0.0,293.26,203.11,3,3,0
ORD100356,DS004,Mumbai,Thane West,2025-08-01 18:34:41,2025-08-01,18,Evening,Clear,BOGO,Delivered,,R0044,20,12.05,1,328.25,51.66,0.0,276.6,230.9,3,3,0
ORD100357,DS004,Mumbai,Thane West,2025-08-01 18:07:25,2025-08-01,18,Evening,Clear,None,Delivered,,R0049,20,10.04,1,341.71,0.0,0.0,341.71,208.3,3,3,0
ORD100358,DS004,Mumbai,Thane West,2025-08-01 22:14:17,2025-08-01,22,Late Night,Clear,None,Delivered,,R0040,20,7.5,1,166.15,0.0,25.0,191.15,103.43,3,3,0
ORD100359,DS004,Mumbai,Thane West,2025-08-01 21:15:15,2025-08-01,21,Late Night,Clear,Flash20,Delivered,,R0047,20,8.32,1,257.98,51.6,0.0,206.38,157.7,3,3,0
ORD100360,DS004,Mumbai,Thane West,2025-08-01 22:04:35,2025-08-01,22,Late Night,Clear,BOGO,Cancelled,Payment failed,,20,,0,0.0,0.0,0.0,0.0,0.0,1,0,0
ORD100361,DS004,Mumbai,Thane West,2025-08-01 17:01:30,2025-08-01,17,Evening,Clear,FreeDelivery,Cancelled,Stockout,,20,,0,0.0,0.0,0.0,0.0,0.0,4,0,1
ORD100362,DS004,Mumbai,Thane West,2025-08-01 19:15:53,2025-08-01,19,Evening,Clear,WalletCashback,Delivered,,R0041,20,11.99,1,36.15,1.81,25.0,59.34,26.07,1,1,0
ORD100363,DS004,Mumbai,Thane West,2025-08-01 22:19:13,2025-08-01,22,Late Night,Clear,None,Partial,,R0051,20,9.13,1,128.78,0.0,25.0,153.78,92.51,4,3,1
ORD100364,DS004,Mumbai,Thane West,2025-08-01 16:14:47,2025-08-01,16,Evening,Clear,None,Delivered,,R0048,20,7.48,1,743.66,0.0,0.0,743.66,511.89,4,4,0
ORD100365,DS004,Mumbai,Thane West,2025-08-01 13:28:04,2025-08-01,13,Lunch,Clear,None,Cancelled,Store closed,,20,,0,0.0,0.0,0.0,0.0,0.0,1,0,0
ORD100366,DS004,Mumbai,Thane West,2025-08-01 09:16:57,2025-08-01,9,Morning,Clear,Flat10,Delivered,,R0047,20,9.02,1,320.86,32.09,0.0,288.77,208.65,3,3,0
ORD100367,DS004,Mumbai,Thane West,2025-08-01 12:52:58,2025-08-01,12,Lunch,Clear,None,Delivered,,R0049,20,7.96,1,521.75,0.0,0.0,521.75,376.92,4,4,0
ORD100368,DS004,Mumbai,Thane West,2025-08-01 13:20:45,2025-08-01,13,Lunch,Clear,BOGO,Delivered,,R0044,20,9.25,1,183.75,24.13,25.0,184.62,137.08,2,2,0
ORD100369,DS004,Mumbai,Thane West,2025-08-01 17:26:25,2025-08-01,17,Evening,Clear,FreeDelivery,Partial,,R0039,20,10.49,1,304.92,25.0,0.0,279.92,237.66,4,3,1
ORD100370,DS004,Mumbai,Thane West,2025-08-01 12:24:38,2025-08-01,12,Lunch,Clear,None,Delivered,,R0046,20,8.26,1,121.65,0.0,25.0,146.65,79.33,2,2,0
ORD100371,DS004,Mumbai,Thane West,2025-08-01 13:52:00,2025-08-01,13,Lunch,Clear,FreeDelivery,Delivered,,R0050,20,12.5,1,314.38,25.0,0.0,289.38,204.28,4,4,0
ORD100372,DS004,Mumbai,Thane West,2025-08-01 18:08:42,2025-08-01,18,Evening,Clear,None,Delivered,,R0053,20,9.74,1,36.48,0.0,25.0,61.48,27.39,1,1,0
ORD100373,DS004,Mumbai,Thane West,2025-08-01 18:21:49,2025-08-01,18,Evening,Clear,Flash20,Delivered,,R0045,20,12.87,1,344.26,68.85,0.0,275.41,223.49,2,2,0
ORD100374,DS005,Delhi NCR,Saket,2025-08-01 15:23:54,2025-08-01,15,Evening,Clear,BOGO,Partial,,R0060,15,8.86,1,80.42,13.4,25.0,92.02,64.47,2,1,1
ORD100375,DS005,Delhi NCR,Saket,2025-08-01 12:50:42,2025-08-01,12,Lunch,Clear,Flash20,Delivered,,R0061,15,9.71,1,75.58,15.12,25.0,85.46,53.3,1,1,0
ORD100376,DS005,Delhi NCR,Saket,2025-08-01 21:20:47,2025-08-01,21,Late Night,Clear,None,Delivered,,R0056,15,8.45,1,304.9,0.0,0.0,304.9,190.3,2,2,0
ORD100377,DS005,Delhi NCR,Saket,2025-08-01 18:27:06,2025-08-01,18,Evening,Clear,None,Delivered,,R0056,15,12.85,1,484.24,0.0,0.0,484.24,370.75,4,4,0
ORD100378,DS005,Delhi NCR,Saket,2025-08-01 19:32:20,2025-08-01,19,Evening,Clear,FreeDelivery,Delivered,,R0055,15,8.06,1,203.55,25.0,0.0,178.55,136.74,2,2,0
ORD100379,DS005,Delhi NCR,Saket,2025-08-01 12:32:37,2025-08-01,12,Lunch,Clear,None,Delivered,,R0058,15,9.33,1,426.23,0.0,0.0,426.23,282.21,4,4,0
ORD100380,DS005,Delhi NCR,Saket,2025-08-01 20:25:11,2025-08-01,20,Evening,Clear,None,Delivered,,R0059,15,8.01,1,334.39,0.0,0.0,334.39,222.15,4,4,0
ORD100381,DS005,Delhi NCR,Saket,2025-08-01 10:32:28,2025-08-01,10,Morning,Clear,None,Delivered,,R0061,15,7.1,1,35.92,0.0,25.0,60.92,29.75,1,1,0
ORD100382,DS005,Delhi NCR,Saket,2025-08-01 19:59:56,2025-08-01,19,Evening,Clear,None,Delivered,,R0062,15,11.81,1,514.11,0.0,0.0,514.11,366.44,3,3,0
ORD100383,DS005,Delhi NCR,Saket,2025-08-01 10:27:09,2025-08-01,10,Morning,Clear,None,Delivered,,R0065,15,9.58,1,95.01,0.0,25.0,120.01,72.23,1,1,0
ORD100384,DS005,Delhi NCR,Saket,2025-08-01 18:49:44,2025-08-01,18,Evening,Clear,None,Delivered,,R0057,15,10.24,1,451.81,0.0,0.0,451.81,281.26,3,3,0
ORD100385,DS005,Delhi NCR,Saket,2025-08-01 18:25:44,2025-08-01,18,Evening,Clear,Flat10,Delivered,,R0056,15,9.75,1,292.09,29.21,0.0,262.88,187.9,4,4,0
ORD100386,DS005,Delhi NCR,Saket,2025-08-01 16:26:16,2025-08-01,16,Evening,Clear,None,Delivered,,R0057,15,12.1,1,223.87,0.0,0.0,223.87,158.09,2,2,0
ORD100387,DS005,Delhi NCR,Saket,2025-08-01 10:45:00,2025-08-01,10,Morning,Clear,BOGO,Delivered,,R0064,15,6.77,1,360.18,47.1,0.0,313.09,261.1,4,4,0
ORD100388,DS005,Delhi NCR,Saket,2025-08-01 16:02:52,2025-08-01,16,Evening,Clear,BOGO,Delivered,,R0055,15,13.15,1,668.18,106.74,0.0,561.44,433.2,4,4,0
ORD100389,DS005,Delhi NCR,Saket,2025-08-01 12:07:27,2025-08-01,12,Lunch,Clear,None,Partial,,R0054,15,8.08,1,507.17,0.0,0.0,507.17,371.2,4,3,1
ORD100390,DS005,Delhi NCR,Saket,2025-08-01 10:17:03,2025-08-01,10,Morning,Clear,None,Delivered,,R0065,15,5.33,1,113.7,0.0,25.0,138.7,71.61,2,2,0
ORD100391,DS005,Delhi NCR,Saket,2025-08-01 08:42:01,2025-08-01,8,Morning,Clear,None,Delivered,,R0064,15,13.03,1,361.01,0.0,0.0,361.01,227.7,1,1,0
ORD100392,DS005,Delhi NCR,Saket,2025-08-01 14:02:22,2025-08-01,14,Lunch,Clear,WalletCashback,Delivered,,R0054,15,8.91,1,393.54,19.68,0.0,373.87,280.23,4,4,0
ORD100393,DS005,Delhi NCR,Saket,2025-08-01 18:44:22,2025-08-01,18,Evening,Clear,None,Delivered,,R0064,15,12.17,1,110.54,0.0,25.0,135.54,66.38,2,2,0
ORD100394,DS005,Delhi NCR,Saket,2025-08-01 09:22:50,2025-08-01,9,Morning,Clear,None,Delivered,,R0058,15,7.39,1,137.27,0.0,25.0,162.27,88.82,3,3,0
ORD100395,DS005,Delhi NCR,Saket,2025-08-01 13:58:19,2025-08-01,13,Lunch,Clear,BOGO,Delivered,,R0055,15,8.65,1,344.64,46.39,0.0,298.26,271.04,3,3,0
ORD100396,DS005,Delhi NCR,Saket,2025-08-01 19:28:22,2025-08-01,19,Evening,Clear,Flat10,Delivered,,R0065,15,9.27,1,376.58,37.66,0.0,338.92,267.93,3,3,0
ORD100397,DS005,Delhi NCR,Saket,2025-08-01 16:20:40,2025-08-01,16,Evening,Clear,None,Delivered,,R0065,15,7.12,1,119.73,0.0,25.0,144.73,76.86,2,2,0
ORD100398,DS005,Delhi NCR,Saket,2025-08-01 18:33:01,2025-08-01,18,Evening,Clear,None,Delivered,,R0059,15,12.62,1,94.05,0.0,25.0,119.05,64.76,2,2,0
ORD100399,DS005,Delhi NCR,Saket,2025-08-01 14:25:11,2025-08-01,14,Lunch,Clear,WalletCashback,Delivered,,R0054,15,5.65,1,591.91,29.6,0.0,562.31,366.87,2,2,0
ORD100400,DS005,Delhi NCR,Saket,2025-08-01 14:49:33,2025-08-01,14,Lunch,Clear,None,Delivered,,R0061,15,7.74,1,658.54,0.0,0.0,658.54,448.77,3,3,0
ORD100401,DS005,Delhi NCR,Saket,2025-08-01 14:50:02,2025-08-01,14,Lunch,Clear,None,Cancelled,Stockout,,15,,0,0.0,0.0,0.0,0.0,0.0,4,0,1
ORD100402,DS005,Delhi NCR,Saket,2025-08-01 22:05:18,2025-08-01,22,Late Night,Clear,None,Delivered,,R0054,15,7.76,1,141.17,0.0,25.0,166.17,84.76,3,3,0
ORD100403,DS005,Delhi NCR,Saket,2025-08-01 11:30:48,2025-08-01,11,Lunch,Clear,Flat10,Delivered,,R0057,15,10.63,1,122.43,12.24,25.0,135.18,80.02,2,2,0
ORD100404,DS005,Delhi NCR,Saket,2025-08-01 13:17:56,2025-08-01,13,Lunch,Clear,None,Delivered,,R0060,15,9.64,1,900.39,0.0,0.0,900.39,649.36,4,4,0
ORD100405,DS005,Delhi NCR,Saket,2025-08-01 22:11:26,2025-08-01,22,Late Night,Clear,None,Cancelled,Stockout,,15,,0,0.0,0.0,0.0,0.0,0.0,3,0,1
ORD100406,DS005,Delhi NCR,Saket,2025-08-01 12:35:07,2025-08-01,12,Lunch,Clear,None,Delivered,,R0064,15,8.76,1,289.33,0.0,0.0,289.33,189.04,3,3,0
ORD100407,DS005,Delhi NCR,Saket,2025-08-01 19:29:44,2025-08-01,19,Evening,Clear,None,Partial,,R0055,15,10.53,1,55.51,0.0,25.0,80.51,40.04,2,1,1
ORD100408,DS005,Delhi NCR,Saket,2025-08-01 08:16:06,2025-08-01,8,Morning,Clear,BOGO,Delivered,,R0062,15,8.65,1,131.01,18.4,25.0,137.61,93.37,2,2,0
ORD100409,DS005,Delhi NCR,Saket,2025-08-01 17:10:04,2025-08-01,17,Evening,Clear,FreeDelivery,Delivered,,R0057,15,10.21,1,536.76,25.0,0.0,511.76,379.01,4,4,0
ORD100410,DS005,Delhi NCR,Saket,2025-08-01 18:25:40,2025-08-01,18,Evening,Clear,Flash20,Delivered,,R0059,15,11.73,1,161.46,32.29,25.0,154.17,111.96,2,2,0
ORD100411,DS005,Delhi NCR,Saket,2025-08-01 11:46:13,2025-08-01,11,Lunch,Clear,None,Delivered,,R0056,15,7.52,1,111.03,0.0,25.0,136.03,65.37,1,1,0
ORD100412,DS005,Delhi NCR,Saket,2025-08-01 12:26:54,2025-08-01,12,Lunch,Clear,Flat10,Delivered,,R0065,15,9.85,1,289.54,28.95,0.0,260.58,187.67,3,3,0
ORD100413,DS005,Delhi NCR,Saket,2025-08-01 20:48:05,2025-08-01,20,Evening,Clear,None,Delivered,,R0058,15,10.41,1,207.32,0.0,0.0,207.32,148.1,2,2,0
ORD100414,DS005,Delhi NCR,Saket,2025-08-01 19:58:45,2025-08-01,19,Evening,Clear,FreeDelivery,Delivered,,R0058,15,7.54,1,113.87,25.0,0.0,88.87,78.21,1,1,0
ORD100415,DS005,Delhi NCR,Saket,2025-08-01 15:08:11,2025-08-01,15,Evening,Clear,FreeDelivery,Cancelled,Store closed,,15,,0,0.0,0.0,0.0,0.0,0.0,1,0,0
ORD100416,DS005,Delhi NCR,Saket,2025-08-01 19:46:24,2025-08-01,19,Evening,Clear,Flash20,Delivered,,R0059,15,11.23,1,265.82,53.16,0.0,212.66,168.36,3,3,0
ORD100417,DS005,Delhi NCR,Saket,2025-08-01 16:14:43,2025-08-01,16,Evening,Clear,BOGO,Partial,,R0054,15,10.02,1,56.1,14.03,25.0,67.08,44.74,2,1,1
