order_id,store_id,metro,zone,ordered_at,order_date,hour,slot,weather,promo_type,status,cancel_reason,rider_id,promise_minutes,o2d_minutes,sla_hit,gmv,discount_amount,delivery_fee,net_gmv,cogs,lines_ordered,lines_fulfilled,had_stockout
ORD123104,DS009,Bengaluru,Indiranagar,2025-08-15 21:16:03,2025-08-15,21,Late Night,Clear,None,Delivered,,R0113,15,8.58,1,226.59,0.0,0.0,226.59,157.71,3,3,0
ORD123105,DS009,Bengaluru,Indiranagar,2025-08-15 14:45:08,2025-08-15,14,Lunch,Clear,None,Delivered,,R0111,15,7.35,1,291.99,0.0,0.0,291.99,212.31,1,1,0
ORD123106,DS009,Bengaluru,Indiranagar,2025-08-15 15:39:45,2025-08-15,15,Evening,Clear,None,Delivered,,R0110,15,11.21,1,845.46,0.0,0.0,845.46,633.1,4,4,0
ORD123107,DS009,Bengaluru,Indiranagar,2025-08-15 20:07:43,2025-08-15,20,Evening,Clear,BOGO,Delivered,,R0104,15,12.41,1,174.53,29.09,25.0,170.44,123.15,1,1,0
ORD123108,DS009,Bengaluru,Indiranagar,2025-08-15 11:32:46,2025-08-15,11,Lunch,Clear,None,Delivered,,R0112,15,12.87,1,770.84,0.0,0.0,770.84,590.22,3,3,0
ORD123109,DS009,Bengaluru,Indiranagar,2025-08-15 16:45:18,2025-08-15,16,Evening,Clear,Flash20,Delivered,,R0109,15,10.08,1,385.01,77.0,0.0,308.01,277.77,3,3,0
ORD123110,DS009,Bengaluru,Indiranagar,2025-08-15 11:59:36,2025-08-15,11,Lunch,Clear,None,Cancelled,Customer,,15,,0,0.0,0.0,0.0,0.0,0.0,2,0,0
ORD123111,DS009,Bengaluru,Indiranagar,2025-08-15 18:51:42,2025-08-15,18,Evening,Clear,WalletCashback,Delivered,,R0110,15,13.36,1,287.7,14.38,0.0,273.31,221.71,4,4,0
ORD123112,DS009,Bengaluru,Indiranagar,2025-08-15 19:31:53,2025-08-15,19,Evening,Clear,WalletCashback,Partial,,R0113,15,11.83,1,282.54,14.13,0.0,268.41,182.08,4,3,1
ORD123113,DS009,Bengaluru,Indiranagar,2025-08-15 14:34:33,2025-08-15,14,Lunch,Clear,None,Delivered,,R0106,15,9.05,1,615.52,0.0,0.0,615.52,425.19,4,4,0
ORD123114,DS009,Bengaluru,Indiranagar,2025-08-15 22:46:17,2025-08-15,22,Late Night,Clear,None,Delivered,,R0107,15,9.05,1,86.05,0.0,25.0,111.05,48.12,1,1,0
ORD123115,DS009,Bengaluru,Indiranagar,2025-08-15 19:34:21,2025-08-15,19,Evening,Clear,Flat10,Delivered,,R0109,15,11.94,1,447.16,44.72,0.0,402.44,270.4,3,3,0
ORD123116,DS009,Bengaluru,Indiranagar,2025-08-15 11:26:17,2025-08-15,11,Lunch,Clear,WalletCashback,Delivered,,R0113,15,9.96,1,157.98,7.9,25.0,175.08,93.1,1,1,0
ORD123117,DS009,Bengaluru,Indiranagar,2025-08-15 20:38:38,2025-08-15,20,Evening,Clear,None,Delivered,,R0106,15,8.22,1,493.3,0.0,0.0,493.3,295.27,4,4,0
ORD123118,DS009,Bengaluru,Indiranagar,2025-08-15 17:33:06,2025-08-15,17,Evening,Clear,FreeDelivery,Delivered,,R0109,15,10.64,1,173.45,25.0,0.0,148.45,125.88,2,2,0
ORD123119,DS009,Bengaluru,Indiranagar,2025-08-15 15:07:44,2025-08-15,15,Evening,Clear,None,Delivered,,R0107,15,6.56,1,0.0,0.0,25.0,25.0,0.0,1,0,1
ORD123120,DS009,Bengaluru,Indiranagar,2025-08-15 20:14:26,2025-08-15,20,Evening,Clear,None,Delivered,,R0112,15,8.66,1,35.03,0.0,25.0,60.03,24.72,1,1,0
ORD123121,DS009,Bengaluru,Indiranagar,2025-08-15 17:22:24,2025-08-15,17,Evening,Clear,None,Delivered,,R0107,15,6.41,1,36.84,0.0,25.0,61.84,21.97,1,1,0
ORD123122,DS009,Bengaluru,Indiranagar,2025-08-15 13:49:22,2025-08-15,13,Lunch,Clear,None,Partial,,R0109,15,10.28,1,369.17,0.0,0.0,369.17,265.6,4,2,1
ORD123123,DS009,Bengaluru,Indiranagar,2025-08-15 12:35:00,2025-08-15,12,Lunch,Clear,None,Delivered,,R0110,15,10.29,1,169.33,0.0,25.0,194.33,129.21,1,1,0
ORD123124,DS009,Bengaluru,Indiranagar,2025-08-15 13:34:24,2025-08-15,13,Lunch,Clear,None,Cancelled,Customer,,15,,0,0.0,0.0,0.0,0.0,0.0,3,0,0
ORD123125,DS009,Bengaluru,Indiranagar,2025-08-15 16:39:35,2025-08-15,16,Evening,Clear,None,Delivered,,R0111,15,8.04,1,166.67,0.0,25.0,191.67,103.05,1,1,0
ORD123126,DS009,Bengaluru,Indiranagar,2025-08-15 18:29:12,2025-08-15,18,Evening,Clear,Flat10,Delivered,,R0114,15,12.27,1,310.63,31.06,0.0,279.56,209.28,2,2,0
ORD123127,DS009,Bengaluru,Indiranagar,2025-08-15 19:46:50,2025-08-15,19,Evening,Clear,Flat10,Delivered,,R0108,15,9.57,1,595.8,59.58,0.0,536.22,438.32,3,3,0
ORD123128,DS009,Bengaluru,Indiranagar,2025-08-15 13:51:50,2025-08-15,13,Lunch,Clear,None,Delivered,,R0105,15,8.26,1,155.9,0.0,25.0,180.9,104.02,1,1,0
ORD123129,DS009,Bengaluru,Indiranagar,2025-08-15 19:23:08,2025-08-15,19,Evening,Clear,None,Delivered,,R0112,15,9.17,1,313.16,0.0,0.0,313.16,209.95,4,4,0
ORD123130,DS009,Bengaluru,Indiranagar,2025-08-15 16:15:54,2025-08-15,16,Evening,Clear,BOGO,Delivered,,R0114,15,7.25,1,85.86,0.0,25.0,110.86,61.53,2,2,0
ORD123131,DS009,Bengaluru,Indiranagar,2025-08-15 12:13:00,2025-08-15,12,Lunch,Clear,None,Delivered,,R0107,15,8.4,1,48.2,0.0,25.0,73.2,32.82,1,1,0
ORD123132,DS009,Bengaluru,Indiranagar,2025-08-15 20:07:14,2025-08-15,20,Evening,Clear,FreeDelivery,Delivered,,R0114,15,4.74,1,264.8,25.0,0.0,239.8,190.84,4,4,0
ORD123133,DS009,Bengaluru,Indiranagar,2025-08-15 08:33:03,2025-08-15,8,Morning,Clear,None,Delivered,,R0111,15,7.09,1,555.39,0.0,0.0,555.39,391.57,3,3,0
ORD123134,DS009,Bengaluru,Indiranagar,2025-08-15 19:11:31,2025-08-15,19,Evening,Clear,BOGO,Delivered,,R0105,15,8.97,1,228.47,38.08,0.0,190.39,152.13,2,2,0
ORD123135,DS009,Bengaluru,Indiranagar,2025-08-15 16:15:38,2025-08-15,16,Evening,Clear,Flash20,Delivered,,R0106,15,6.97,1,576.26,115.25,0.0,461.01,388.18,4,4,0
ORD123136,DS009,Bengaluru,Indiranagar,2025-08-15 10:30:45,2025-08-15,10,Morning,Clear,FreeDelivery,Delivered,,R0111,15,6.54,1,204.38,25.0,0.0,179.38,158.15,2,2,0
ORD123137,DS009,Bengaluru,Indiranagar,2025-08-15 22:58:46,2025-08-15,22,Late Night,Clear,None,Partial,,R0108,15,12.36,1,108.77,0.0,25.0,133.77,89.55,2,1,1
ORD123138,DS009,Bengaluru,Indiranagar,2025-08-15 21:03:26,2025-08-15,21,Late Night,Clear,Flash20,Partial,,R0106,15,9.8,1,491.94,98.39,0.0,393.55,360.98,4,3,1
ORD123139,DS009,Bengaluru,Indiranagar,2025-08-15 10:33:05,2025-08-15,10,Morning,Clear,WalletCashback,Delivered,,R0107,15,12.71,1,339.92,17.0,0.0,322.92,225.31,3,3,0
ORD123140,DS009,Bengaluru,Indiranagar,2025-08-15 13:21:10,2025-08-15,13,Lunch,Clear,None,Delivered,,R0113,15,12.67,1,169.45,0.0,25.0,194.45,117.33,1,1,0
ORD123141,DS009,Bengaluru,Indiranagar,2025-08-15 13:51:48,2025-08-15,13,Lunch,Clear,None,Delivered,,R0105,15,8.94,1,86.65,0.0,25.0,111.65,57.99,1,1,0
ORD123142,DS009,Bengaluru,Indiranagar,2025-08-15 19:07:08,2025-08-15,19,Evening,Clear,WalletCashback,Delivered,,R0106,15,10.26,1,137.19,6.86,25.0,155.33,93.39,1,1,0
ORD123143,DS009,Bengaluru,Indiranagar,2025-08-15 11:27:56,2025-08-15,11,Lunch,Clear,None,Delivered,,R0106,15,7.22,1,587.57,0.0,0.0,587.57,419.3,4,4,0
ORD123144,DS009,Bengaluru,Indiranagar,2025-08-15 18:17:30,2025-08-15,18,Evening,Clear,WalletCashback,Delivered,,R0106,15,10.81,1,490.2,24.51,0.0,465.69,306.58,4,4,0
ORD123145,DS009,Bengaluru,Indiranagar,2025-08-15 12:26:03,2025-08-15,12,Lunch,Clear,None,Delivered,,R0112,15,8.78,1,254.27,0.0,0.0,254.27,166.82,3,3,0
ORD123146,DS009,Bengaluru,Indiranagar,2025-08-15 12:45:03,2025-08-15,12,Lunch,Clear,Flat10,Delivered,,R0114,15,12.77,1,305.05,30.5,0.0,274.54,194.63,4,4,0
ORD123147,DS009,Bengaluru,Indiranagar,2025-08-15 08:12:11,2025-08-15,8,Morning,Clear,Flat10,Delivered,,R0114,15,13.0,1,101.19,10.12,25.0,116.08,81.19,2,2,0
ORD123148,DS009,Bengaluru,Indiranagar,2025-08-15 10:04:21,2025-08-15,10,Morning,Clear,None,Delivered,,R0113,15,10.99,1,165.78,0.0,25.0,190.78,111.68,2,2,0
ORD123149,DS009,Bengaluru,Indiranagar,2025-08-15 09:11:13,2025-08-15,9,Morning,Clear,None,Delivered,,R0107,15,12.68,1,301.51,0.0,0.0,301.51,224.26,4,4,0
ORD123150,DS009,Bengaluru,Indiranagar,2025-08-15 19:26:50,2025-08-15,19,Evening,Clear,None,Delivered,,R0113,15,10.26,1,556.47,0.0,0.0,556.47,414.69,4,4,0
ORD123151,DS009,Bengaluru,Indiranagar,2025-08-15 18:26:50,2025-08-15,18,Evening,Clear,None,Cancelled,Customer,,15,,0,0.0,0.0,0.0,0.0,0.0,4,0,0
ORD123152,DS009,Bengaluru,Indiranagar,2025-08-15 10:28:35,2025-08-15,10,Morning,Clear,None,Delivered,,R0107,15,4.19,1,158.08,0.0,25.0,183.08,114.24,4,4,0
ORD123153,DS009,Bengaluru,Indiranagar,2025-08-15 14:33:49,2025-08-15,14,Lunch,Clear,FreeDelivery,Delivered,,R0112,15,9.14,1,551.29,25.0,0.0,526.29,410.78,4,4,0
ORD123154,DS009,Bengaluru,Indiranagar,2025-08-15 11:07:05,2025-08-15,11,Lunch,Clear,None,Delivered,,R0113,15,10.27,1,682.1,0.0,0.0,682.1,472.31,4,4,0
ORD123155,DS009,Bengaluru,Indiranagar,2025-08-15 11:09:40,2025-08-15,11,Lunch,Clear,FreeDelivery,Delivered,,R0113,15,9.64,1,546.05,25.0,0.0,521.05,392.81,4,4,0
ORD123156,DS009,Bengaluru,Indiranagar,2025-08-15 19:57:37,2025-08-15,19,Evening,Clear,None,Delivered,,R0113,15,10.84,1,86.56,0.0,25.0,111.56,50.34,1,1,0
ORD123157,DS009,Bengaluru,Indiranagar,2025-08-15 21:20:26,2025-08-15,21,Late Night,Clear,None,Delivered,,R0107,15,4.23,1,74.19,0.0,25.0,99.19,59.5,1,1,0
ORD123158,DS009,Bengaluru,Indiranagar,2025-08-15 11:33:21,2025-08-15,11,Lunch,Clear,None,Delivered,,R0111,15,8.14,1,155.37,0.0,25.0,180.37,120.79,2,2,0
ORD123159,DS009,Bengaluru,Indiranagar,2025-08-15 13:40:58,2025-08-15,13,Lunch,Clear,None,Delivered,,R0107,15,8.27,1,350.37,0.0,0.0,350.37,224.12,3,3,0
ORD123160,DS009,Bengaluru,Indiranagar,2025-08-15 15:32:55,2025-08-15,15,Evening,Clear,BOGO,Delivered,,R0114,15,10.82,1,497.05,82.84,0.0,414.21,317.1,2,2,0
ORD123161,DS009,Bengaluru,Indiranagar,2025-08-15 19:41:09,2025-08-15,19,Evening,Clear,Flash20,Delivered,,R0114,15,7.49,1,320.09,64.02,0.0,256.07,221.42,3,3,0
ORD123162,DS009,Bengaluru,Indiranagar,2025-08-15 10:07:37,2025-08-15,10,Morning,Clear,Flat10,Delivered,,R0104,15,11.72,1,26.85,2.68,25.0,49.16,21.49,1,1,0
ORD123163,DS009,Bengaluru,Indiranagar,2025-08-15 12:41:21,2025-08-15,12,Lunch,Clear,Flash20,Delivered,,R0107,15,6.97,1,196.27,39.25,25.0,182.01,141.54,1,1,0
ORD123164,DS009,Bengaluru,Indiranagar,2025-08-15 18:06:19,2025-08-15,18,Evening,Clear,None,Delivered,,R0113,15,12.71,1,277.56,0.0,0.0,277.56,184.03,3,3,0
ORD123165,DS009,Bengaluru,Indiranagar,2025-08-15 09:49:06,2025-08-15,9,Morning,Clear,None,Delivered,,R0108,15,8.55,1,56.24,0.0,25.0,81.24,43.07,1,1,0
ORD123166,DS009,Bengaluru,Indiranagar,2025-08-15 11:08:36,2025-08-15,11,Lunch,Clear,BOGO,Delivered,,R0105,15,10.84,1,38.32,0.0,25.0,63.32,26.65,1,1,0
ORD123167,DS009,Bengaluru,Indiranagar,2025-08-15 19:15:16,2025-08-15,19,Evening,Clear,None,Delivered,,R0111,15,8.7,1,151.44,0.0,25.0,176.44,89.96,1,1,0
ORD123168,DS009,Bengaluru,Indiranagar,2025-08-15 16:32:44,2025-08-15,16,Evening,Clear,None,Delivered,,R0114,15,7.59,1,113.74,0.0,25.0,138.74,86.14,1,1,0
ORD123169,DS009,Bengaluru,Indiranagar,2025-08-15 11:15:36,2025-08-15,11,Lunch,Clear,None,Delivered,,R0109,15,9.53,1,264.08,0.0,0.0,264.08,191.69,3,3,0
ORD123170,DS009,Bengaluru,Indiranagar,2025-08-15 09:39:08,2025-08-15,9,Morning,Clear,Flash20,Delivered,,R0104,15,9.32,1,367.86,73.57,0.0,294.29,260.91,3,3,0
ORD123171,DS009,Bengaluru,Indiranagar,2025-08-15 10:21:26,2025-08-15,10,Morning,Clear,FreeDelivery,Cancelled,Rider unavailable,,15,,0,0.0,0.0,0.0,0.0,0.0,3,0,0
ORD123172,DS010,Bengaluru,Koramangala,2025-08-15 13:42:12,2025-08-15,13,Lunch,Clear,None,Delivered,,R0129,12,13.39,0,271.13,0.0,0.0,271.13,196.32,4,4,0
ORD123173,DS010,Bengaluru,Koramangala,2025-08-15 16:44:22,2025-08-15,16,Evening,Clear,None,Partial,,R0126,12,8.7,1,37.5,0.0,25.0,62.5,26.07,2,1,1
ORD123174,DS010,Bengaluru,Koramangala,2025-08-15 16:16:07,2025-08-15,16,Evening,Clear,FreeDelivery,Delivered,,R0116,12,10.96,1,252.81,25.0,0.0,227.81,151.8,1,1,0
ORD123175,DS010,Bengaluru,Koramangala,2025-08-15 19:38:09,2025-08-15,19,Evening,Clear,WalletCashback,Cancelled,Stockout,,12,,0,0.0,0.0,0.0,0.0,0.0,1,0,1
ORD123176,DS010,Bengaluru,Koramangala,2025-08-15 12:51:08,2025-08-15,12,Lunch,Clear,Flash20,Delivered,,R0115,12,13.1,0,381.52,76.3,0.0,305.22,280.38,1,1,0
ORD123177,DS010,Bengaluru,Koramangala,2025-08-15 08:18:14,2025-08-15,8,Morning,Clear,None,Delivered,,R0118,12,10.84,1,226.9,0.0,0.0,226.9,163.87,2,2,0
ORD123178,DS010,Bengaluru,Koramangala,2025-08-15 10:19:35,2025-08-15,10,Morning,Clear,None,Delivered,,R0122,12,8.12,1,57.41,0.0,25.0,82.41,37.48,1,1,0
ORD123179,DS010,Bengaluru,Koramangala,2025-08-15 17:38:05,2025-08-15,17,Evening,Clear,BOGO,Partial,,R0128,12,10.87,1,131.44,19.26,25.0,137.18,85.59,4,3,1
ORD123180,DS010,Bengaluru,Koramangala,2025-08-15 22:39:38,2025-08-15,22,Late Night,Clear,Flat10,Delivered,,R0128,12,8.74,1,246.67,24.67,0.0,222.0,190.5,2,2,0
ORD123181,DS010,Bengaluru,Koramangala,2025-08-15 16:08:04,2025-08-15,16,Evening,Clear,None,Delivered,,R0128,12,12.5,0,76.13,0.0,25.0,101.13,44.98,1,1,0
ORD123182,DS010,Bengaluru,Koramangala,2025-08-15 08:37:54,2025-08-15,8,Morning,Clear,FreeDelivery,Partial,,R0125,12,11.61,1,392.3,25.0,0.0,367.3,304.01,4,3,1
ORD123183,DS010,Bengaluru,Koramangala,2025-08-15 22:34:06,2025-08-15,22,Late Night,Clear,None,Delivered,,R0127,12,9.34,1,549.93,0.0,0.0,549.93,361.21,3,3,0
ORD123184,DS010,Bengaluru,Koramangala,2025-08-15 20:41:40,2025-08-15,20,Evening,Clear,None,Delivered,,R0124,12,12.57,0,297.58,0.0,0.0,297.58,197.04,3,3,0
ORD123185,DS010,Bengaluru,Koramangala,2025-08-15 11:33:12,2025-08-15,11,Lunch,Clear,Flat10,Delivered,,R0117,12,8.05,1,305.64,30.56,0.0,275.08,218.02,2,2,0
ORD123186,DS010,Bengaluru,Koramangala,2025-08-15 15:36:30,2025-08-15,15,Evening,Clear,WalletCashback,Delivered,,R0123,12,7.64,1,138.9,6.95,25.0,156.96,82.52,2,2,0
ORD123187,DS010,Bengaluru,Koramangala,2025-08-15 22:26:29,2025-08-15,22,Late Night,Clear,Flat10,Delivered,,R0125,12,13.87,0,434.78,43.48,0.0,391.3,316.38,3,3,0
ORD123188,DS010,Bengaluru,Koramangala,2025-08-15 15:23:03,2025-08-15,15,Evening,Clear,None,Delivered,,R0128,12,11.48,1,289.52,0.0,0.0,289.52,206.52,4,4,0
ORD123189,DS010,Bengaluru,Koramangala,2025-08-15 13:29:01,2025-08-15,13,Lunch,Clear,WalletCashback,Delivered,,R0129,12,7.12,1,116.98,5.85,25.0,136.13,66.08,1,1,0
ORD123190,DS010,Bengaluru,Koramangala,2025-08-15 18:13:35,2025-08-15,18,Evening,Clear,None,Delivered,,R0116,12,8.39,1,190.5,0.0,25.0,215.5,135.22,2,2,0
ORD123191,DS010,Bengaluru,Koramangala,2025-08-15 11:40:42,2025-08-15,11,Lunch,Clear,Flash20,Delivered,,R0119,12,9.34,1,637.02,127.4,0.0,509.62,389.07,3,3,0
ORD123192,DS010,Bengaluru,Koramangala,2025-08-15 12:54:40,2025-08-15,12,Lunch,Clear,Flash20,Partial,,R0128,12,11.73,1,304.9,60.98,0.0,243.92,193.62,4,3,1
ORD123193,DS010,Bengaluru,Koramangala,2025-08-15 15:21:49,2025-08-15,15,Evening,Clear,None,Delivered,,R0127,12,12.59,0,92.82,0.0,25.0,117.82,72.23,1,1,0
ORD123194,DS010,Bengaluru,Koramangala,2025-08-15 14:20:49,2025-08-15,14,Lunch,Clear,None,Delivered,,R0120,12,10.41,1,55.17,0.0,25.0,80.17,37.08,1,1,0
ORD123195,DS010,Bengaluru,Koramangala,2025-08-15 19:07:32,2025-08-15,19,Evening,Clear,Flat10,Delivered,,R0129,12,10.36,1,518.38,51.84,0.0,466.54,313.0,3,3,0
ORD123196,DS010,Bengaluru,Koramangala,2025-08-15 10:40:11,2025-08-15,10,Morning,Clear,None,Delivered,,R0120,12,11.11,1,428.77,0.0,0.0,428.77,305.82,2,2,0
ORD123197,DS010,Bengaluru,Koramangala,2025-08-15 12:55:11,2025-08-15,12,Lunch,Clear,None,Delivered,,R0115,12,9.62,1,18.8,0.0,25.0,43.8,14.64,1,1,0
ORD123198,DS010,Bengaluru,Koramangala,2025-08-15 09:17:46,2025-08-15,9,Morning,Clear,None,Delivered,,R0124,12,9.51,1,600.27,0.0,0.0,600.27,436.53,4,4,0
ORD123199,DS010,Bengaluru,Koramangala,2025-08-15 09:54:24,2025-08-15,9,Morning,Clear,None,Delivered,,R0120,12,11.08,1,202.63,0.0,0.0,202.63,138.83,2,2,0
ORD123200,DS010,Bengaluru,Koramangala,2025-08-15 10:17:38,2025-08-15,10,Morning,Clear,None,Delivered,,R0125,12,10.91,1,82.01,0.0,25.0,107.01,61.77,1,1,0
ORD123201,DS010,Bengaluru,Koramangala,2025-08-15 23:00:33,2025-08-15,23,Late Night,Clear,None,Delivered,,R0129,12,8.25,1,172.76,0.0,25.0,197.76,124.35,1,1,0
ORD123202,DS010,Bengaluru,Koramangala,2025-08-15 13:39:53,2025-08-15,13,Lunch,Clear,None,Delivered,,R0122,12,7.2,1,0.0,0.0,25.0,25.0,0.0,1,0,1
ORD123203,DS010,Bengaluru,Koramangala,2025-08-15 19:23:46,2025-08-15,19,Evening,Clear,FreeDelivery,Delivered,,R0119,12,10.7,1,429.12,25.0,0.0,404.12,257.08,3,3,0
ORD123204,DS010,Bengaluru,Koramangala,2025-08-15 20:23:41,2025-08-15,20,Evening,Clear,Flash20,Delivered,,R0118,12,8.66,1,287.99,57.6,0.0,230.4,209.42,3,3,0
ORD123205,DS010,Bengaluru,Koramangala,2025-08-15 13:51:08,2025-08-15,13,Lunch,Clear,None,Delivered,,R0123,12,9.09,1,188.85,0.0,25.0,213.85,124.76,2,2,0
ORD123206,DS010,Bengaluru,Koramangala,2025-08-15 18:51:33,2025-08-15,18,Evening,Clear,Flat10,Delivered,,R0116,12,8.43,1,154.79,15.48,25.0,164.31,108.75,2,2,0
ORD123207,DS010,Bengaluru,Koramangala,2025-08-15 19:48:09,2025-08-15,19,Evening,Clear,WalletCashback,Delivered,,R0117,12,10.25,1,276.53,13.83,0.0,262.7,172.46,2,2,0
ORD123208,DS010,Bengaluru,Koramangala,2025-08-15 09:48:53,2025-08-15,9,Morning,Clear,None,Cancelled,Payment failed,,12,,0,0.0,0.0,0.0,0.0,0.0,1,0,0
ORD123209,DS010,Bengaluru,Koramangala,2025-08-15 11:32:13,2025-08-15,11,Lunch,Clear,Flash20,Delivered,,R0120,12,9.96,1,380.48,76.1,0.0,304.39,276.05,3,3,0
ORD123210,DS010,Bengaluru,Koramangala,2025-08-15 10:43:05,2025-08-15,10,Morning,Clear,None,Delivered,,R0115,12,5.2,1,82.03,0.0,25.0,107.03,48.12,1,1,0
ORD123211,DS010,Bengaluru,Koramangala,2025-08-15 19:27:28,2025-08-15,19,Evening,Clear,Flat10,Delivered,,R0120,12,12.6,0,47.36,4.74,25.0,67.63,27.19,1,1,0
ORD123212,DS010,Bengaluru,Koramangala,2025-08-15 19:25:49,2025-08-15,19,Evening,Clear,None,Delivered,,R0122,12,11.45,1,53.82,0.0,25.0,78.82,41.18,1,1,0
ORD123213,DS010,Bengaluru,Koramangala,2025-08-15 19:25:43,2025-08-15,19,Evening,Clear,None,Delivered,,R0119,12,7.78,1,303.78,0.0,0.0,303.78,232.16,2,2,0
ORD123214,DS010,Bengaluru,Koramangala,2025-08-15 18:48:40,2025-08-15,18,Evening,Clear,None,Delivered,,R0124,12,15.64,0,189.71,0.0,25.0,214.71,133.75,2,2,0
ORD123215,DS010,Bengaluru,Koramangala,2025-08-15 18:42:28,2025-08-15,18,Evening,Clear,None,Delivered,,R0128,12,9.11,1,167.25,0.0,25.0,192.25,99.57,2,2,0
ORD123216,DS010,Bengaluru,Koramangala,2025-08-15 19:37:20,2025-08-15,19,Evening,Clear,WalletCashback,Delivered,,R0119,12,7.95,1,611.92,30.6,0.0,581.32,456.06,4,4,0
ORD123217,DS010,Bengaluru,Koramangala,2025-08-15 21:52:23,2025-08-15,21,Late Night,Clear,None,Cancelled,Store closed,,12,,0,0.0,0.0,0.0,0.0,0.0,4,0,0
ORD123218,DS010,Bengaluru,Koramangala,2025-08-15 08:40:48,2025-08-15,8,Morning,Clear,Flash20,Cancelled,Payment failed,,12,,0,0.0,0.0,0.0,0.0,0.0,3,0,0
ORD123219,DS010,Bengaluru,Koramangala,2025-08-15 18:16:39,2025-08-15,18,Evening,Clear,None,Delivered,,R0118,12,6.54,1,53.98,0.0,25.0,78.98,34.3,1,1,0
ORD123220,DS010,Bengaluru,Koramangala,2025-08-15 18:31:40,2025-08-15,18,Evening,Clear,Flash20,Delivered,,R0116,12,9.44,1,153.92,30.78,25.0,148.14,96.56,1,1,0
ORD123221,DS010,Bengaluru,Koramangala,2025-08-15 12:48:06,2025-08-15,12,Lunch,Clear,Flat10,Delivered,,R0126,12,11.72,1,45.57,4.56,25.0,66.01,36.33,1,1,0
ORD123222,DS010,Bengaluru,Koramangala,2025-08-15 12:00:57,2025-08-15,12,Lunch,Clear,None,Delivered,,R0119,12,8.58,1,175.38,0.0,25.0,200.38,129.05,3,3,0
ORD123223,DS010,Bengaluru,Koramangala,2025-08-15 22:32:03,2025-08-15,22,Late Night,Clear,BOGO,Delivered,,R0127,12,9.55,1,363.82,31.6,0.0,332.22,259.14,4,4,0
ORD123224,DS010,Bengaluru,Koramangala,2025-08-15 16:25:29,2025-08-15,16,Evening,Clear,None,Delivered,,R0115,12,9.3,1,571.0,0.0,0.0,571.0,419.94,3,3,0
ORD123225,DS010,Bengaluru,Koramangala,2025-08-15 20:26:00,2025-08-15,20,Evening,Clear,None,Delivered,,R0127,12,9.78,1,341.11,0.0,0.0,341.11,210.9,3,3,0
ORD123226,DS010,Bengaluru,Koramangala,2025-08-15 17:17:01,2025-08-15,17,Evening,Clear,Flat10,Cancelled,Payment failed,,12,,0,0.0,0.0,0.0,0.0,0.0,2,0,0
ORD123227,DS010,Bengaluru,Koramangala,2025-08-15 19:48:03,2025-08-15,19,Evening,Clear,None,Delivered,,R0116,12,8.46,1,275.06,0.0,0.0,275.06,179.02,2,2,0
ORD123228,DS010,Bengaluru,Koramangala,2025-08-15 17:13:18,2025-08-15,17,Evening,Clear,Flat10,Partial,,R0126,12,9.61,1,36.26,3.63,25.0,57.64,28.37,2,1,1
ORD123229,DS010,Bengaluru,Koramangala,2025-08-15 17:00:31,2025-08-15,17,Evening,Clear,FreeDelivery,Delivered,,R0126,12,9.1,1,284.27,25.0,0.0,259.27,178.88,2,2,0
ORD123230,DS010,Bengaluru,Koramangala,2025-08-15 19:35:14,2025-08-15,19,Evening,Clear,Flat10,Delivered,,R0127,12,12.38,0,575.19,57.52,0.0,517.67,418.87,4,4,0
ORD123231,DS010,Bengaluru,Koramangala,2025-08-15 13:16:31,2025-08-15,13,Lunch,Clear,BOGO,Delivered,,R0119,12,6.68,1,312.26,50.48,0.0,261.77,232.64,3,3,0
ORD123232,DS010,Bengaluru,Koramangala,2025-08-15 12:42:46,2025-08-15,12,Lunch,Clear,Flash20,Delivered,,R0120,12,9.07,1,175.24,35.05,25.0,165.19,117.33,1,1,0
ORD123233,DS010,Bengaluru,Koramangala,2025-08-15 14:38:09,2025-08-15,14,Lunch,Clear,None,Delivered,,R0122,12,8.04,1,250.7,0.0,0.0,250.7,154.38,2,2,0
ORD123234,DS010,Bengaluru,Koramangala,2025-08-15 13:59:04,2025-08-15,13,Lunch,Clear,BOGO,Delivered,,R0126,12,7.56,1,319.87,42.12,0.0,277.75,223.43,4,4,0
ORD123235,DS010,Bengaluru,Koramangala,2025-08-15 13:49:27,2025-08-15,13,Lunch,Clear,None,Delivered,,R0117,12,7.55,1,145.24,0.0,25.0,170.24,103.89,2,2,0
ORD123236,DS010,Bengaluru,Koramangala,2025-08-15 09:17:31,2025-08-15,9,Morning,Clear,None,Delivered,,R0123,12,12.81,0,576.6,0.0,0.0,576.6,411.98,3,3,0
ORD123237,DS010,Bengaluru,Koramangala,2025-08-15 14:40:31,2025-08-15,14,Lunch,Clear,None,Delivered,,R0123,12,8.48,1,298.82,0.0,0.0,298.82,186.18,3,3,0
ORD123238,DS010,Bengaluru,Koramangala,2025-08-15 21:54:49,2025-08-15,21,Late Night,Clear,None,Delivered,,R0121,12,12.69,0,113.24,0.0,25.0,138.24,68.7,1,1,0
ORD123239,DS010,Bengaluru,Koramangala,2025-08-15 11:25:18,2025-08-15,11,Lunch,Clear,Flat10,Delivered,,R0115,12,6.42,1,303.81,30.38,0.0,273.43,202.37,2,2,0
