order_id,sku_id,qty_ordered,qty_fulfilled,unit_price,line_gmv,line_discount,line_cost,stockout_flag
ORD118861,SKU0006,1,1,46.54,46.54,4.65,36.33,0
ORD118861,SKU0025,1,1,46.59,46.59,4.66,31.24,0
ORD118861,SKU0048,1,1,37.32,37.32,3.73,27.37,0
ORD118861,SKU0050,2,2,36.47,72.95,7.29,43.58,0
ORD118862,SKU0075,3,3,27.37,82.12,0.0,50.67,0
ORD118862,SKU0036,1,1,47.92,47.92,0.0,27.42,0
ORD118862,SKU0020,1,1,91.4,91.4,0.0,69.58,0
ORD118863,SKU0041,3,3,58.92,176.75,17.67,129.21,0
ORD118863,SKU0071,3,3,47.33,141.99,14.2,91.02,0
ORD118863,SKU0057,2,2,144.03,288.06,28.81,199.46,0
ORD118863,SKU0008,2,2,126.18,252.36,25.24,164.9,0
ORD118864,SKU0033,2,2,118.78,237.55,0.0,186.92,0
ORD118865,SKU0024,2,2,28.12,56.25,0.0,41.18,0
ORD118865,SKU0064,2,2,95.47,190.95,0.0,153.16,0
ORD118865,SKU0067,1,1,28.92,28.92,0.0,19.33,0
ORD118866,SKU0049,3,0,93.91,0.0,0.0,0.0,1
ORD118867,SKU0023,3,3,54.85,164.56,0.0,103.92,0
ORD118867,SKU0080,3,3,55.1,165.29,0.0,122.01,0
ORD118868,SKU0008,2,2,118.99,237.99,23.8,164.9,0
ORD118869,SKU0080,2,2,57.56,115.12,11.51,81.34,0
ORD118869,SKU0051,1,1,55.0,55.0,5.5,37.48,0
ORD118870,SKU0036,1,1,45.49,45.49,0.0,27.42,0
ORD118870,SKU0019,3,3,36.46,109.39,0.0,82.17,0
ORD118871,SKU0077,1,1,126.16,126.16,0.0,84.82,0
ORD118871,SKU0021,3,3,119.63,358.9,0.0,227.7,0
ORD118872,SKU0035,1,1,76.92,76.92,0.0,44.98,0
ORD118872,SKU0009,3,3,73.13,219.4,0.0,137.97,0
ORD118872,SKU0053,3,3,37.23,111.7,0.0,78.21,0
ORD118872,SKU0039,3,3,78.08,234.24,0.0,149.25,0
ORD118873,SKU0075,3,3,28.61,85.83,0.0,50.67,0
ORD118873,SKU0067,3,3,27.71,83.12,0.0,57.99,0
ORD118873,SKU0048,1,1,38.5,38.5,0.0,27.37,0
ORD118874,SKU0056,3,3,144.81,434.44,0.0,322.8,0
ORD118874,SKU0079,3,0,118.71,0.0,0.0,0.0,1
ORD118874,SKU0009,3,3,78.67,236.02,0.0,137.97,0
ORD118874,SKU0058,3,3,37.7,113.11,0.0,85.11,0
ORD118875,SKU0026,3,3,77.83,233.48,0.0,150.06,0
ORD118876,SKU0010,3,3,18.69,56.08,9.35,41.67,0
ORD118876,SKU0071,3,3,47.95,143.84,23.97,91.02,0
ORD118876,SKU0009,2,2,75.46,150.91,37.73,91.98,0
ORD118876,SKU0033,1,1,128.63,128.63,0.0,93.46,0
ORD118877,SKU0021,3,3,126.18,378.55,0.0,227.7,0
ORD118877,SKU0066,1,1,36.99,36.99,0.0,22.63,0
ORD118878,SKU0024,1,1,26.93,26.93,0.0,20.59,0
ORD118878,SKU0009,1,1,73.74,73.74,0.0,45.99,0
ORD118879,SKU0042,1,1,54.99,54.99,0.0,39.11,0
ORD118880,SKU0054,2,2,38.99,77.99,19.5,59.7,0
ORD118881,SKU0022,1,1,17.75,17.75,1.77,10.84,0
ORD118881,SKU0033,3,3,123.79,371.38,37.14,280.38,0
ORD118881,SKU0034,1,1,48.01,48.01,4.8,34.02,0
ORD118882,SKU0026,3,3,74.63,223.9,0.0,150.06,0
ORD118883,SKU0031,1,1,147.28,147.28,0.0,97.57,0
ORD118884,SKU0060,3,3,36.88,110.65,11.06,89.55,0
ORD118885,SKU0001,3,3,55.18,165.53,0.0,99.12,0
ORD118885,SKU0074,1,1,55.24,55.24,0.0,41.05,0
ORD118885,SKU0038,1,1,75.1,75.1,0.0,46.55,0
ORD118886,SKU0067,2,2,27.41,54.82,0.0,38.66,0
ORD118886,SKU0017,2,2,47.87,95.74,0.0,73.14,0
ORD118887,SKU0005,2,2,56.36,112.71,5.64,71.06,0
ORD118887,SKU0019,3,3,37.89,113.67,5.68,82.17,0
ORD118887,SKU0035,1,1,74.34,74.34,3.72,44.98,0
ORD118887,SKU0068,3,3,75.19,225.57,11.28,141.24,0
ORD118888,SKU0015,1,1,55.7,55.7,0.0,40.04,0
ORD118888,SKU0040,2,2,17.8,35.61,0.0,29.28,0
ORD118888,SKU0078,1,1,17.94,17.94,0.0,10.93,0
ORD118889,SKU0009,3,3,77.26,231.78,0.0,137.97,0
ORD118890,SKU0011,2,2,92.11,184.22,0.0,144.46,0
ORD118890,SKU0035,2,2,76.19,152.39,0.0,89.96,0
ORD118890,SKU0079,1,1,123.9,123.9,0.0,94.59,0
ORD118890,SKU0038,2,2,78.26,156.52,0.0,93.1,0
ORD118891,SKU0008,1,1,119.73,119.73,0.0,82.45,0
ORD118892,SKU0010,2,2,18.87,37.73,0.0,27.78,0
ORD118892,SKU0053,3,3,38.13,114.38,0.0,78.21,0
ORD118892,SKU0058,3,3,37.12,111.37,0.0,85.11,0
ORD118892,SKU0064,2,2,93.17,186.35,0.0,153.16,0
ORD118893,SKU0073,3,0,37.49,0.0,0.0,0.0,1
ORD118893,SKU0078,3,3,17.83,53.49,8.91,32.79,0
ORD118893,SKU0066,2,2,36.38,72.75,18.19,45.26,0
ORD118894,SKU0060,1,1,36.44,36.44,0.0,29.85,0
ORD118894,SKU0052,3,3,123.87,371.62,0.0,241.08,0
ORD118895,SKU0080,1,1,56.7,56.7,2.83,40.67,0
ORD118895,SKU0026,2,2,74.43,148.86,7.44,100.04,0
ORD118895,SKU0010,1,1,17.53,17.53,0.88,13.89,0
ORD118895,SKU0003,3,3,46.42,139.26,6.96,93.39,0
ORD118896,SKU0051,2,0,57.75,0.0,0.0,0.0,1
ORD118896,SKU0025,1,1,46.74,46.74,0.0,31.24,0
ORD118896,SKU0077,3,3,122.48,367.44,0.0,254.46,0
ORD118896,SKU0078,1,1,18.01,18.01,0.0,10.93,0
ORD118897,SKU0002,2,2,73.67,147.34,14.73,113.96,0
ORD118897,SKU0052,2,2,124.5,249.0,24.9,160.72,0
ORD118898,SKU0051,3,3,54.44,163.31,0.0,112.44,0
ORD118898,SKU0058,3,3,35.98,107.94,0.0,85.11,0
ORD118898,SKU0038,1,1,76.83,76.83,0.0,46.55,0
ORD118899,SKU0018,2,2,36.66,73.31,7.33,43.94,0
ORD118899,SKU0078,1,1,18.54,18.54,1.85,10.93,0
ORD118900,SKU0074,2,2,58.47,116.94,0.0,82.1,0
ORD118900,SKU0039,1,1,74.17,74.17,0.0,49.75,0
ORD118900,SKU0003,3,3,47.07,141.22,0.0,93.39,0
ORD118900,SKU0013,3,3,73.27,219.82,0.0,156.03,0
ORD118901,SKU0070,1,1,26.82,26.82,1.34,16.78,0
ORD118902,SKU0055,1,1,18.52,18.52,0.0,12.35,0
ORD118902,SKU0064,3,3,94.02,282.07,0.0,229.74,0
ORD118903,SKU0010,3,3,18.48,55.45,0.0,41.67,0
ORD118903,SKU0047,3,3,27.59,82.78,0.0,61.29,0
ORD118904,SKU0072,1,1,57.28,57.28,2.86,41.45,0
ORD118905,SKU0046,2,2,147.74,295.47,0.0,173.52,0
ORD118905,SKU0018,2,0,36.09,0.0,0.0,0.0,1
ORD118906,SKU0009,2,2,73.23,146.47,0.0,91.98,0
ORD118907,SKU0066,3,3,36.47,109.42,21.88,67.89,0
ORD118907,SKU0025,2,2,47.6,95.21,19.04,62.48,0
ORD118907,SKU0023,1,1,56.88,56.88,11.38,34.64,0
ORD118908,SKU0063,3,3,123.13,369.38,0.0,230.34,0
ORD118908,SKU0065,3,3,27.32,81.96,0.0,48.12,0
ORD118908,SKU0058,1,1,37.51,37.51,0.0,28.37,0
ORD118908,SKU0053,3,3,37.21,111.64,0.0,78.21,0
ORD118909,SKU0027,2,2,26.99,53.97,0.0,44.74,0
ORD118909,SKU0045,3,3,48.64,145.92,0.0,81.57,0
ORD118910,SKU0056,3,0,148.25,0.0,0.0,0.0,1
ORD118911,SKU0027,1,1,28.26,28.26,0.0,22.37,0
ORD118912,SKU0030,1,1,46.36,46.36,0.0,30.02,0
ORD118913,SKU0057,3,3,147.72,443.15,22.16,299.19,0
ORD118913,SKU0020,3,3,96.09,288.26,14.41,208.74,0
ORD118913,SKU0076,1,1,191.05,191.05,9.55,136.73,0
ORD118914,SKU0029,2,2,98.13,196.26,19.63,141.54,0
ORD118915,SKU0017,2,2,48.36,96.71,9.67,73.14,0
ORD118916,SKU0047,1,1,26.7,26.7,1.34,20.43,0
ORD118916,SKU0031,1,1,143.21,143.21,7.16,97.57,0
ORD118916,SKU0032,3,3,36.2,108.61,5.43,79.95,0
ORD118917,SKU0059,3,3,47.67,143.01,0.0,84.03,0
ORD118918,SKU0072,1,1,56.12,56.12,0.0,41.45,0
ORD118918,SKU0080,2,2,56.26,112.52,0.0,81.34,0
ORD118918,SKU0051,3,3,56.5,169.51,0.0,112.44,0
ORD118919,SKU0043,1,1,55.56,55.56,0.0,38.88,0
ORD118919,SKU0042,3,3,58.53,175.58,0.0,117.33,0
ORD118919,SKU0034,3,3,46.94,140.83,0.0,102.06,0
ORD118919,SKU0007,2,2,37.34,74.69,0.0,57.84,0
ORD118920,SKU0013,1,1,75.59,75.59,15.12,52.01,0
ORD118920,SKU0070,2,2,28.44,56.88,11.38,33.56,0
ORD118920,SKU0045,3,3,46.58,139.73,27.95,81.57,0
ORD118920,SKU0053,3,3,37.55,112.65,22.53,78.21,0
ORD118921,SKU0059,3,3,48.26,144.77,0.0,84.03,0
ORD118921,SKU0015,2,2,55.65,111.3,0.0,80.08,0
ORD118922,SKU0077,2,2,127.67,255.33,0.0,169.64,0
ORD118923,SKU0003,2,2,46.15,92.3,0.0,62.26,0
ORD118923,SKU0072,3,3,54.35,163.04,0.0,124.35,0
ORD118924,SKU0016,1,1,17.5,17.5,0.88,12.36,0
ORD118924,SKU0049,2,0,95.31,0.0,0.0,0.0,1
ORD118924,SKU0062,2,2,27.27,54.54,2.73,34.3,0
ORD118925,SKU0078,3,3,17.93,53.8,0.0,32.79,0
ORD118926,SKU0067,1,1,28.04,28.04,0.0,19.33,0
ORD118926,SKU0064,3,3,98.25,294.74,0.0,229.74,0
ORD118926,SKU0001,1,0,54.41,0.0,0.0,0.0,1
ORD118926,SKU0059,3,3,45.33,135.99,0.0,84.03,0
ORD118927,SKU0046,3,3,148.53,445.6,0.0,260.28,0
ORD118927,SKU0033,3,3,122.99,368.98,0.0,280.38,0
ORD118927,SKU0078,2,2,17.93,35.85,0.0,21.86,0
ORD118927,SKU0038,2,2,76.93,153.86,0.0,93.1,0
ORD118928,SKU0035,3,3,75.62,226.85,45.37,134.94,0
ORD118929,SKU0020,2,2,94.48,188.95,0.0,139.16,0
ORD118929,SKU0078,2,2,18.46,36.93,0.0,21.86,0
ORD118929,SKU0072,3,3,57.0,171.0,0.0,124.35,0
ORD118929,SKU0039,3,3,76.6,229.8,0.0,149.25,0
ORD118930,SKU0058,1,1,38.12,38.12,3.81,28.37,0
ORD118930,SKU0042,3,3,56.99,170.98,17.1,117.33,0
ORD118930,SKU0001,3,3,54.72,164.17,16.42,99.12,0
ORD118931,SKU0006,3,3,46.12,138.37,0.0,108.99,0
ORD118932,SKU0079,1,1,128.29,128.29,0.0,94.59,0
ORD118933,SKU0075,1,0,28.0,0.0,0.0,0.0,1
ORD118933,SKU0007,3,3,38.57,115.7,0.0,86.76,0
ORD118934,SKU0031,2,0,143.35,0.0,0.0,0.0,1
ORD118935,SKU0042,2,2,57.12,114.24,0.0,78.22,0
ORD118936,SKU0030,3,3,45.45,136.34,13.63,90.06,0
ORD118936,SKU0017,2,2,48.21,96.41,9.64,73.14,0
ORD118936,SKU0015,2,2,58.1,116.2,11.62,80.08,0
ORD118936,SKU0052,2,2,128.18,256.36,25.64,160.72,0
ORD118937,SKU0051,3,3,57.28,171.85,8.59,112.44,0
ORD118937,SKU0038,2,2,77.11,154.22,7.71,93.1,0
ORD118938,SKU0077,3,3,121.88,365.63,36.56,254.46,0
ORD118938,SKU0040,1,1,17.54,17.54,1.75,14.64,0
ORD118938,SKU0064,1,1,97.77,97.77,9.78,76.58,0
ORD118938,SKU0066,2,2,36.27,72.53,7.25,45.26,0
ORD118939,SKU0003,1,1,47.18,47.18,0.0,31.13,0
ORD118940,SKU0034,2,2,46.94,93.88,0.0,68.04,0
ORD118940,SKU0079,1,1,126.41,126.41,0.0,94.59,0
ORD118940,SKU0037,1,1,46.59,46.59,0.0,28.58,0
ORD118940,SKU0031,2,2,146.99,293.98,0.0,195.14,0
ORD118941,SKU0033,3,3,126.43,379.3,0.0,280.38,0
ORD118942,SKU0070,3,3,28.88,86.65,8.66,50.34,0
ORD118942,SKU0042,2,2,55.94,111.88,11.19,78.22,0
ORD118943,SKU0064,3,0,91.14,0.0,0.0,0.0,1
ORD118943,SKU0006,1,1,47.66,47.66,0.0,36.33,0
ORD118944,SKU0008,3,3,120.88,362.63,72.53,247.35,0
ORD118944,SKU0005,2,2,55.61,111.22,22.24,71.06,0
ORD118944,SKU0049,2,2,93.57,187.15,37.43,113.8,0
ORD118944,SKU0029,1,1,94.09,94.09,18.82,70.77,0
ORD118945,SKU0003,1,1,47.11,47.11,2.36,31.13,0
ORD118946,SKU0075,3,3,27.2,81.59,8.16,50.67,0
ORD118946,SKU0052,3,3,126.39,379.16,37.92,241.08,0
ORD118946,SKU0031,1,1,146.07,146.07,14.61,97.57,0
ORD118947,SKU0048,1,0,36.22,0.0,0.0,0.0,1
ORD118947,SKU0009,2,2,75.0,150.0,15.0,91.98,0
ORD118947,SKU0069,2,2,126.9,253.79,25.38,184.36,0
ORD118948,SKU0042,3,3,55.81,167.44,16.74,117.33,0
ORD118948,SKU0055,2,0,17.62,0.0,0.0,0.0,1
ORD118948,SKU0060,3,3,36.11,108.32,10.83,89.55,0
ORD118949,SKU0045,1,1,45.67,45.67,4.57,27.19,0
ORD118949,SKU0015,2,2,57.41,114.81,11.48,80.08,0
ORD118950,SKU0003,2,2,46.01,92.01,0.0,62.26,0
ORD118950,SKU0011,1,1,95.07,95.07,0.0,72.23,0
ORD118950,SKU0063,3,3,121.56,364.68,0.0,230.34,0
ORD118950,SKU0079,1,1,124.89,124.89,0.0,94.59,0
ORD118951,SKU0026,1,1,73.83,73.83,0.0,50.02,0
ORD118951,SKU0051,1,1,57.46,57.46,0.0,37.48,0
ORD118951,SKU0080,1,1,57.92,57.92,0.0,40.67,0
ORD118951,SKU0019,2,2,38.58,77.16,0.0,54.78,0
ORD118952,SKU0003,2,2,46.05,92.1,18.42,62.26,0
ORD118952,SKU0038,3,3,74.8,224.4,44.88,139.65,0
ORD118952,SKU0005,2,2,56.13,112.27,22.45,71.06,0
ORD118952,SKU0064,2,2,91.15,182.31,36.46,153.16,0
ORD118953,SKU0073,2,2,38.55,77.1,0.0,59.5,0
ORD118953,SKU0025,1,1,47.32,47.32,0.0,31.24,0
ORD118953,SKU0033,1,1,123.09,123.09,0.0,93.46,0
ORD118953,SKU0051,1,1,55.64,55.64,0.0,37.48,0
ORD118954,SKU0017,1,1,46.02,46.02,0.0,36.57,0
ORD118954,SKU0040,1,1,18.14,18.14,0.0,14.64,0
ORD118955,SKU0007,1,1,37.02,37.02,7.4,28.92,0
ORD118956,SKU0003,3,0,47.55,0.0,0.0,0.0,1
ORD118957,SKU0045,1,1,45.9,45.9,0.0,27.19,0
ORD118957,SKU0027,1,1,28.18,28.18,0.0,22.37,0
ORD118957,SKU0051,1,1,57.63,57.63,0.0,37.48,0
ORD118958,SKU0068,2,2,75.11,150.21,0.0,94.16,0
ORD118958,SKU0058,3,3,35.98,107.95,0.0,85.11,0
ORD118958,SKU0026,2,2,74.35,148.71,0.0,100.04,0
ORD118959,SKU0012,3,3,57.85,173.56,0.0,103.05,0
ORD118959,SKU0053,2,2,38.03,76.05,0.0,52.14,0
ORD118959,SKU0019,1,1,37.24,37.24,0.0,27.39,0
ORD118959,SKU0010,2,2,18.48,36.97,0.0,27.78,0
ORD118960,SKU0001,1,1,55.24,55.24,0.0,33.04,0
ORD118960,SKU0041,3,3,54.33,162.99,0.0,129.21,0
ORD118961,SKU0029,3,3,95.7,287.09,57.42,212.31,0
ORD118961,SKU0067,2,2,27.25,54.49,10.9,38.66,0
ORD118961,SKU0019,1,1,37.04,37.04,7.41,27.39,0
ORD118961,SKU0053,3,3,37.24,111.71,22.34,78.21,0
ORD118962,SKU0023,1,1,58.46,58.46,0.0,34.64,0
ORD118962,SKU0075,1,1,26.91,26.91,0.0,16.89,0
ORD118962,SKU0077,1,1,122.81,122.81,0.0,84.82,0
ORD118963,SKU0025,1,1,45.89,45.89,0.0,31.24,0
ORD118964,SKU0074,2,2,56.82,113.65,0.0,82.1,0
ORD118964,SKU0075,2,2,28.89,57.79,0.0,33.78,0
ORD118964,SKU0008,1,1,126.2,126.2,0.0,82.45,0
ORD118964,SKU0015,2,2,55.21,110.43,0.0,80.08,0
ORD118965,SKU0044,2,0,48.8,0.0,0.0,0.0,1
ORD118966,SKU0060,1,1,36.45,36.45,0.0,29.85,0
ORD118966,SKU0029,2,2,96.71,193.43,0.0,141.54,0
ORD118966,SKU0071,1,1,46.12,46.12,0.0,30.34,0
ORD118966,SKU0021,1,1,124.8,124.8,0.0,75.9,0
ORD118967,SKU0048,1,1,37.32,37.32,0.0,27.37,0
ORD118967,SKU0079,2,2,122.32,244.64,0.0,189.18,0
ORD118967,SKU0053,2,2,37.29,74.58,0.0,52.14,0
ORD118968,SKU0050,1,1,36.42,36.42,3.64,21.79,0
ORD118968,SKU0013,3,3,78.86,236.59,23.66,156.03,0
ORD118969,SKU0051,1,1,57.97,57.97,0.0,37.48,0
ORD118969,SKU0062,2,2,27.43,54.85,0.0,34.3,0
ORD118969,SKU0025,1,1,48.65,48.65,0.0,31.24,0
ORD118970,SKU0052,2,0,125.06,0.0,0.0,0.0,1
ORD118970,SKU0008,3,3,126.59,379.77,0.0,247.35,0
ORD118970,SKU0037,2,2,48.41,96.81,0.0,57.16,0
ORD118971,SKU0079,3,3,118.95,356.84,0.0,283.77,0
ORD118971,SKU0065,2,2,27.4,54.81,0.0,32.08,0
ORD118971,SKU0014,2,2,91.82,183.65,0.0,137.8,0
ORD118971,SKU0005,3,3,55.5,166.5,0.0,106.59,0
ORD118972,SKU0021,3,3,124.78,374.34,0.0,227.7,0
ORD118972,SKU0005,1,1,57.33,57.33,0.0,35.53,0
ORD118972,SKU0004,1,1,28.95,28.95,0.0,16.82,0
ORD118972,SKU0034,3,3,48.46,145.38,0.0,102.06,0
ORD118973,SKU0061,2,2,27.19,54.38,0.0,42.98,0
ORD118973,SKU0011,2,2,94.35,188.69,0.0,144.46,0
ORD118974,SKU0073,1,1,36.33,36.33,0.0,29.75,0
ORD118974,SKU0045,3,3,46.88,140.64,0.0,81.57,0
ORD118974,SKU0009,3,3,78.96,236.89,0.0,137.97,0
ORD118975,SKU0005,1,1,56.33,56.33,0.0,35.53,0
ORD118975,SKU0061,2,0,27.99,0.0,0.0,0.0,1
ORD118975,SKU0050,1,1,36.06,36.06,0.0,21.79,0
ORD118975,SKU0011,2,2,92.77,185.53,46.38,144.46,0
ORD118976,SKU0022,3,3,17.63,52.9,2.65,32.52,0
ORD118976,SKU0073,1,1,38.29,38.29,1.91,29.75,0
ORD118976,SKU0018,2,2,38.59,77.18,3.86,43.94,0
ORD118977,SKU0079,2,2,124.55,249.11,0.0,189.18,0
ORD118977,SKU0025,1,1,48.17,48.17,0.0,31.24,0
ORD118977,SKU0048,1,0,36.01,0.0,0.0,0.0,1
ORD118978,SKU0076,3,3,194.98,584.93,0.0,410.19,0
ORD118978,SKU0080,1,1,56.84,56.84,0.0,40.67,0
ORD118978,SKU0068,3,3,76.1,228.3,0.0,141.24,0
ORD118979,SKU0075,2,2,28.94,57.88,0.0,33.78,0
ORD118979,SKU0023,2,2,57.92,115.84,0.0,69.28,0
ORD118979,SKU0002,2,2,73.51,147.03,0.0,113.96,0
ORD118979,SKU0009,3,3,72.99,218.97,0.0,137.97,0
ORD118980,SKU0007,3,3,36.67,110.0,0.0,86.76,0
ORD118980,SKU0029,2,2,93.07,186.14,0.0,141.54,0
ORD118980,SKU0011,1,0,96.09,0.0,0.0,0.0,1
ORD118980,SKU0028,1,1,72.81,72.81,0.0,48.28,0
ORD118981,SKU0007,3,3,37.57,112.71,0.0,86.76,0
ORD118982,SKU0072,2,2,58.12,116.24,0.0,82.9,0
ORD118982,SKU0032,2,0,36.9,0.0,0.0,0.0,1
ORD118983,SKU0006,2,2,46.79,93.58,0.0,72.66,0
ORD118984,SKU0045,2,2,48.16,96.32,19.26,54.38,0
ORD118984,SKU0059,2,2,47.14,94.29,18.86,56.02,0
ORD118985,SKU0012,1,1,56.57,56.57,0.0,34.35,0
ORD118985,SKU0047,2,2,27.91,55.81,0.0,40.86,0
ORD118985,SKU0016,2,2,17.52,35.05,0.0,24.72,0
ORD118986,SKU0018,3,3,37.44,112.32,0.0,65.91,0
ORD118986,SKU0070,3,3,26.81,80.42,0.0,50.34,0
ORD118986,SKU0001,2,2,57.22,114.43,0.0,66.08,0
ORD118987,SKU0075,2,2,28.4,56.8,5.68,33.78,0
ORD118987,SKU0055,1,1,18.05,18.05,1.8,12.35,0
ORD118988,SKU0016,2,2,18.29,36.59,7.32,24.72,0
ORD118988,SKU0020,3,3,96.44,289.33,57.87,208.74,0
ORD118988,SKU0018,3,3,36.11,108.34,21.67,65.91,0
ORD118989,SKU0052,2,2,120.59,241.18,0.0,160.72,0
ORD118989,SKU0062,1,1,28.81,28.81,0.0,17.15,0
ORD118989,SKU0051,1,1,58.68,58.68,0.0,37.48,0
ORD118990,SKU0001,1,1,55.15,55.15,11.03,33.04,0
ORD118991,SKU0013,1,1,78.71,78.71,0.0,52.01,0
ORD118991,SKU0031,3,3,142.01,426.04,0.0,292.71,0
ORD118991,SKU0065,1,1,28.73,28.73,0.0,16.04,0
ORD118992,SKU0003,2,2,48.12,96.25,0.0,62.26,0
ORD118992,SKU0018,1,1,36.72,36.72,0.0,21.97,0
ORD118992,SKU0070,2,0,28.94,0.0,0.0,0.0,1
ORD118993,SKU0003,2,2,48.18,96.36,4.82,62.26,0
ORD118993,SKU0054,2,2,37.66,75.32,3.77,59.7,0
ORD118993,SKU0048,1,0,37.1,0.0,0.0,0.0,1
ORD118993,SKU0045,3,3,47.16,141.49,7.07,81.57,0
ORD118994,SKU0078,1,1,18.17,18.17,0.0,10.93,0
ORD118995,SKU0041,3,3,54.59,163.78,0.0,129.21,0
ORD118995,SKU0003,1,1,48.5,48.5,0.0,31.13,0
ORD118996,SKU0038,3,3,77.88,233.63,0.0,139.65,0
ORD118996,SKU0071,1,1,45.91,45.91,0.0,30.34,0
ORD118996,SKU0027,3,3,26.83,80.49,0.0,67.11,0
ORD118997,SKU0020,1,1,91.19,91.19,0.0,69.58,0
ORD118997,SKU0061,2,2,28.29,56.58,0.0,42.98,0
ORD118997,SKU0068,2,2,76.04,152.07,0.0,94.16,0
ORD118997,SKU0028,3,3,74.53,223.59,0.0,144.84,0
ORD118998,SKU0057,2,2,139.57,279.14,0.0,199.46,0
ORD118998,SKU0007,1,0,37.69,0.0,0.0,0.0,1
ORD118999,SKU0003,3,3,46.09,138.26,0.0,93.39,0
ORD118999,SKU0059,2,0,48.71,0.0,0.0,0.0,1
ORD118999,SKU0071,2,2,45.89,91.78,0.0,60.68,0
ORD118999,SKU0043,3,3,56.65,169.95,0.0,116.64,0
ORD119000,SKU0074,1,1,58.48,58.48,0.0,41.05,0
ORD119000,SKU0064,2,2,98.09,196.18,0.0,153.16,0
ORD119001,SKU0062,3,3,28.04,84.11,8.41,51.45,0
ORD119001,SKU0042,1,1,57.81,57.81,5.78,39.11,0
ORD119001,SKU0061,2,2,27.17,54.35,5.43,42.98,0
ORD119002,SKU0057,1,1,145.44,145.44,14.54,99.73,0
ORD119002,SKU0012,3,3,55.71,167.12,16.71,103.05,0
ORD119002,SKU0038,3,3,78.19,234.56,23.46,139.65,0
ORD119002,SKU0039,1,1,76.46,76.46,7.65,49.75,0
ORD119003,SKU0066,3,3,38.1,114.31,22.86,67.89,0
ORD119003,SKU0031,2,2,138.23,276.45,55.29,195.14,0
ORD119003,SKU0039,3,3,74.97,224.9,44.98,149.25,0
ORD119004,SKU0017,3,3,46.93,140.8,14.08,109.71,0
ORD119004,SKU0069,2,2,122.42,244.83,24.48,184.36,0
ORD119004,SKU0053,3,3,37.08,111.25,11.13,78.21,0
ORD119005,SKU0005,3,3,54.69,164.07,0.0,106.59,0
ORD119005,SKU0070,3,3,27.37,82.12,0.0,50.34,0
ORD119005,SKU0029,3,3,92.78,278.35,0.0,212.31,0
ORD119005,SKU0079,1,1,120.52,120.52,0.0,94.59,0
ORD119006,SKU0069,1,1,119.3,119.3,0.0,92.18,0
ORD119006,SKU0039,2,2,74.89,149.78,0.0,99.5,0
ORD119006,SKU0074,1,1,59.0,59.0,0.0,41.05,0
ORD119007,SKU0037,3,3,46.84,140.51,28.1,85.74,0
ORD119008,SKU0045,2,2,48.34,96.68,24.17,54.38,0
ORD119009,SKU0080,1,1,57.4,57.4,11.48,40.67,0
ORD119010,SKU0016,2,2,17.62,35.23,7.05,24.72,0
ORD119010,SKU0006,2,2,48.47,96.93,19.39,72.66,0
ORD119010,SKU0074,1,1,54.68,54.68,10.94,41.05,0
ORD119011,SKU0016,1,1,18.48,18.48,0.0,12.36,0
ORD119011,SKU0045,2,2,46.53,93.05,0.0,54.38,0
ORD119011,SKU0071,3,3,47.48,142.43,0.0,91.02,0
ORD119011,SKU0005,1,1,55.77,55.77,0.0,35.53,0
ORD119012,SKU0011,3,3,92.02,276.05,27.6,216.69,0
ORD119012,SKU0068,3,3,75.71,227.14,22.71,141.24,0
ORD119012,SKU0039,1,1,74.55,74.55,7.45,49.75,0
ORD119013,SKU0019,2,2,38.8,77.6,0.0,54.78,0
ORD119013,SKU0005,1,1,57.2,57.2,0.0,35.53,0
ORD119013,SKU0034,2,2,47.08,94.16,0.0,68.04,0
ORD119013,SKU0056,2,2,141.18,282.37,0.0,215.2,0
ORD119014,SKU0025,3,3,47.66,142.97,28.59,93.72,0
ORD119014,SKU0067,1,1,28.02,28.02,5.6,19.33,0
ORD119015,SKU0014,3,3,94.96,284.89,56.98,206.7,0
ORD119016,SKU0018,3,3,37.76,113.27,0.0,65.91,0
ORD119016,SKU0060,3,3,37.24,111.71,0.0,89.55,0
ORD119016,SKU0045,3,3,47.59,142.77,0.0,81.57,0
ORD119016,SKU0041,2,2,58.12,116.24,0.0,86.14,0
ORD119017,SKU0030,2,2,48.22,96.44,0.0,60.04,0
ORD119017,SKU0076,2,2,196.02,392.05,0.0,273.46,0
ORD119018,SKU0008,1,1,126.75,126.75,0.0,82.45,0
ORD119018,SKU0005,3,3,58.78,176.34,0.0,106.59,0
ORD119018,SKU0049,2,0,93.24,0.0,0.0,0.0,1
ORD119019,SKU0079,2,2,125.46,250.91,0.0,189.18,0
ORD119019,SKU0049,1,1,96.68,96.68,0.0,56.9,0
ORD119019,SKU0007,2,0,38.36,0.0,0.0,0.0,1
ORD119019,SKU0006,2,2,47.76,95.53,0.0,72.66,0
ORD119020,SKU0001,1,1,55.91,55.91,11.18,33.04,0
ORD119020,SKU0036,1,1,45.47,45.47,9.09,27.42,0
ORD119020,SKU0076,2,2,191.85,383.7,76.74,273.46,0
ORD119020,SKU0003,3,3,48.9,146.69,29.34,93.39,0
ORD119021,SKU0057,1,1,144.53,144.53,0.0,99.73,0
ORD119022,SKU0061,1,1,28.69,28.69,1.43,21.49,0
ORD119022,SKU0014,3,3,93.11,279.32,13.97,206.7,0
